review,label
"Honestly, one of the worst written, directed and acted movies I have ever seen. Seemed like a made-for-TV movie. And a bad one at that. I cannot believe that people are still hiring Danny Huston after seeing him in this movie, or that they are still allowing John Sayles to make films. My husband and I came across this movie on TV one night and got so bored with it, we ended up cleaning the house while it was on . . . and it still bored us! It made me think that critics have been so gullible with Sayles' previous films, such as Lone Star, which was raved about at he time but didn't really add up to much in the end. Spend your time on something better. Anything.",0
"the acting itself wasn't even that bad, since it did't come to mind in the movie but whatever had this director in mind? the intended climb towards some climax completely missed the mark,..<br /><br />almost all scenes involve acting that stand so far from our own intentions and way of reacting on things that you don't really attach to any actor in the movie,..<br /><br />Empty silences,..In this case, see through cheap method of boasting your way into potential metaphorical brilliance,..which just wasn't here at all,..<br /><br />I guess I'm bitching but shit,..2 hours of my time,..",0
"Considering that I felt like picking up a new Jet Li film to see some but kicking and brainless hand to hand fighting, I grabbed this title.<br /><br />Unfortunatly, this movie contains more gun battles (ala Chow Yun Fat but nowhere near as good), than Jet Li and company's acrobatic fighting. Thus it was a let down.<br /><br />The faucet fighting was interesting and even funny, considering this was something totaly unexpected in a Jet Li film for me, more on the line of say Jackie Chan.<br /><br />But alas I'd recommend Fist of Legend, Tai Chi Master, or even the Enforcer over this dissapointment.<br /><br />Rating 4 for martial arts Rating 3 for overall movie score",0
"As a Michigander, I got the Michigan jokes. Very funny - make fun of Pontiac, Ann Arbor, all those lame suburbs of Detroit. Yes, yes, I've heard these jokes a million times. I'll give them credit for accurately depicting the lameness of Grosse Pointe. It couldn't get more White. Did you hear those lovely Michigan nasal accents? Where the girls talk so fast you can't understand one word that comes out of their mouth (nose)...? As much as I love Michigan, I hated this movie. <br /><br />I have never met one person from Grosse Pointe that I liked. Listen to that awful live band and that annoying and horrid background music! What is that? One of your Gross Pointe homeboy's band? Probably. Wow, what a great ""Detroit scene"" you guys have over there. Funny how people from Grosse Pointe always say they're from Detroit. They're so White and rich, they wish they had something to complain about.<br /><br />Anyway, this movie blows. All the way from the lame jokes about girls in thongs to the terrible character development. Oh wait a minute, you mean the entire basis for a character is that he says the f-word a lot? What a deep personality. Great job, Grosse Pointers! And I love all the sexist lingo, like how the narrator calls the first girl who gets killed that we never even hear speak a ""naive b*tch"". That's really lovely.<br /><br />And those homemade masks with the Marilyn Manson contact lenses are really great. And I love how it made perfect sense as to why the bikers came by and killed people. And how their narrating master had such a obvious role in the movie... ?? The main boyfriend dude was so boring I fell asleep looking at him. The three idiot guys (or was it two or four? how can I tell, they all look and act the same!) were so desperately trying to make me laugh, but Beavis and Butthead already got out my butt humor laughs back in 1994. And what's with the gay jokes? No wonder this movie sucked - everyone involved must have some minor problems with their masculinity, eh boys?<br /><br />The only saving grace to this film was the main girl. Despite what the other people on here have said, she actually was a good actress. Teenage girls talk the way she talked. They really act the way she acted. Her acting was very natural and believable. I really thought she was a Grosse Pointe convenience store employee. .. maybe she is! And yeah she had big boobs, most the women here do. Michigan is the fattest state in the union, you know. In all aspects.<br /><br />So, those of you who think this is a representation of Detroit, it's not. It's the suburbs of Detroit. They are very White and full of aimless teen angst. Limp Bizkut, ICP (yes, ICP is from one of our suburbs) and $75 baggy khaki pants all the way! Lame rich kids who are mad because they have lots of money and nothing to complain about. And they make bad movies, too.<br /><br />",0
"This was a surprisingly very good movie, and an interesting idea.. However, it was just a little bit disappointing in that the 'Twist' was a little too predictable and just a bit too early on in the movie. Whilst watching, it started to get a little bizarre and confusing to the point that, the only reasonable outcome possible was the inevitable plot twist, but it certainly did not ruin this movies flow. There were superb performances, there was never a dull boring moment, so totally well worth watching this one. It kept me interested right up until the end, and for me there isn't many movies that can do that these days. I highly recommend people watch this terrific little movie.",1
"I always said that the animated Batman movies were much better than the live action films.<br /><br />I've seen all of the animated films, but out of the bunch, this is the poorest, and it's rather disappointing.<br /><br />""Mask of the Phantasm"" would rank as the best, then ""World's Finest"", then ""Sub Zero"", then ""Return of the Joker"", and finally this ranks last.<br /><br />In this newest animated movie, there's a mysterious new batgirl in Gotham and Batman is intent on discovering whether she's friend or foe as she sets out on a quest for vengeance.<br /><br />But as Bruce gets involved with three young women, he begins investigating them and discovers who is the new batgirl.<br /><br />The tone in this film is unusually light considering most of the films are grim and bleak, which was rather disappointing. Bruce acts strangely out of character most of the time, the villains are re-used from the last films, and while the action scenes are exciting, they're really nothing new. It also lacks the dramatic impact the other films have, especially that of ""Sub-Zero"" which was heavy in drama and character development.<br /><br />Everything in the film feels pretty recycled and the supporting characters are charming but no one is actually worth rooting for.<br /><br />All the while, I really enjoyed this, I had a blast, and the identity of the new batgirl is surprising, but this wasn't as exciting as I'd hoped.<br /><br />(**half out of ****)",1
"I rented this movie the other night because neither my girlfriend or myself had ever seen it, even though we had heard from a mutual friend how ""great it was"".<br /><br />Now, I am pretty conservative in my views, but I knew going in it would be pretty liberal given who directed it. I figured before the movie started Michael Douglas would play a compassionate popular liberal beloved by the masses, and there would be a stodgy conservative opponent as his antagonist. But I thought thats where the political statement would begin and end.<br /><br />OK, the plot was solid: Single president falls for a lobbyist. OK, this has potential I thought to be pretty entertaining, since the plot was unique. But then the movie turned into a liberal infomercial. The movie became more about gun control and environmental issues than it did about the relationship between the President and Sydney(Annette Bening).<br /><br />There were several ridiculous premises in this movie: 1) The character Sydney playing this six figure lobbyist who is a ""closer"". Could she have been more flighty? She was constantly disorganized and seemed in awe of everything. Hardly a ""closer"". I am an sales, and she could not ""close"" selling a glass of water to a man dying of thirst.<br /><br />2) Secondly, is there anything more ridiculous than Richard Dreyfuss playing a right wing fanatic? This is the most liberal man in Hollywood and her is playing some right wing ideologue. Give me a break. I liked how he took his conservative character and made him as sinister as possible.<br /><br />3) The speech at the end was simply ludicrous. The line about ""I am a proud card carrying member of the ACLU"" was a joke. First, no president would ever admit something like that, being an active member of an ultra fringe group. Second, why even bring something like that up. You just alienated off over half the movie going audience who is moderate or conservative.<br /><br />I thought the plot was great and unique. I thought Michael Douglas was a good choice as president. But the movie went from being a ""movie"" to a left wing political statement, which is why the movie failed.<br /><br />Its a shame to see a great plot ruined by Hollywood having to force their political views on the audience",0
"I'd heard about this movie a while ago from a friend and she recently got it on DVD. There was a lot of anticipation and excitement as we'd both heard that this was a terrifying film, really scary. How disappointed was I?? VERY!!!! Apart from that one scene (we all know which bit) NOTHING happened!!! I was expecting to see the woman in black a few times and for her to do a few more jumpy scenes, like appear at the window or walk across the hall or something.<br /><br />Nearly all the reviews here say what a scary, gripping, atmospheric movie this is. I just didn't see it I'm afraid. Maybe there's a difference in what people find scary in the US to here in Britain.<br /><br />A big let down after all the hyped reviews :(",0
"Great cast. Great acting. Unpredictable story line for the first half<br /><br />hour or so. I was really wanting to know what was going to<br /><br />happen to each of these unredeeming characters, and how their<br /><br />seemingly disparate lives would become intertwined. But when<br /><br />the writers took out the glue to start connecting the players, they<br /><br />mistakenly used super glue and brought the movie to a standstill<br /><br />for the last two hours. I kept thinking it would get better, but it only<br /><br />got worse. Don't believe the reviews. This is a waste of time. <br /><br />Think about it -- Tom Cruise made ugly -- why? The gorgeous<br /><br />hunky bartender wearing braces -- why? I know it had to do with<br /><br />the plot, but without them, at least there would have been one<br /><br />attractive cast member to remember.",0
"Transcendental, sophisticated, incisive, emotive, powerful... I could think of a hundred adjectives to describe this fantastic work of art and intelligence, and still I would feel they were insufficient. All I can really say is that I am infatuated with this film. Applause to Krzysztof Kieslowski, Zbigniew Preisner, Ir̬ne Jacob, and Jean-Louis Trintignant. May ""Rouge"" live forever.",1
"First of all I am a butch, straight white male. But even with that handicap I love this movie. It's about real people. A real time and place. And of course New York City in the 80's. I had many gay friends growing up in New York in the eighties and the one thing about them i always admired was their courage to live their lives the way they wanted to live them. No matter what the consequences. That's courageous. You have to admire that. This is a great film, watch it and take in what it was like to be a flamboyant African American or Hispanic Gay man in the New York of the eighties. It's real life. Bottom line it's real life.",1
"Hey guys I'm actually in this movie! I didn't even know it was on this site until i looked a few years ago and i was so surprised! I played Pete, the main characters son. It was a great experience and i loved every minute of it. While filming they needed me to be in two places at once, so they used my twin sister as a body double! The finger that pushes the radio button in the car is hers not mine. I still act and do some TV, but not as much. Oh and if you want proof my name is the first one at the top of the scroll.<br /><br />Review: I thought the movie was okay but if i wasn't in it, it wouldn't be one of my favorites. I thought the acting was really good, but the story line was only so-so.",1
"What a long, drawn-out, pointless movie. I'm sure that historically this film is delightful but as entertainment goes it just doesn't make the grade. Ralph Fiennes has been in some fantastic movies, the English Patient, Schindler's List, but this one was such a let-down. It didn't seem to be going anywhere, his character at the beginning was so shallow and uptight it amazes me that his ""sister"" would ever have been interested at all. Don't bother paying to rent this movie, buy yourself a copy of the English Patient instead.",0
"Saw this my last day at the festival, and was glad I stuck around that extra couple of days. Poetic, moving, and most surprisingly, funny, in it's own strange way. It's so rare to see directors working in this style who are able to find true strangeness and humor in a hyper-realistic world, without seeming precious, or upsetting the balance. Manages to seem both improvised, yet completely controlled. It I hesitate to make comparisons, because these filmmakers have really digested their influences (Cassavetes, Malick, Loach, Altman...the usual suspects) and found their own unique style, but if you like modern directors in this tradition (Lynne Ramsay, David Gordon Greene), you're in for a real treat. This is a wonderful film, and I hope more people get to see it. If this film plays in a festival in your city, go! go! go!",1
"While this movie has many flaws, it is in fact a fun '80s movie. Eddie Murphy peaks during his 80's movies here. While his character is indistinguishable from earlier movies, his timing is almost flawless with perfect partners and foils.<br /><br />Couple this with the hypnotic beauty of Charlotte Lewis, this makes for a fun rainy day action-comedy flick.<br /><br />",1
"Mockney comes to Brighton; despite a poor reception in the British press and state-funded-British-cinema written all over it I rather hoped that we'd get a bit of the grimy, hard-nosed London-by-the-sea of Graham Greene.<br /><br />It doesn't even aspire to this. Characters straight out of their clone 'n crimp trailers reproduce Guy Ritchie's types. The format looks more like a British TV series than a film (Brighton is a backdrop goldmine, wasted with plastic studio work).<br /><br />I watched this film in pursuit of a good performance from Famke Janssen... she's a bit slick for this company, her brand of big screen impertability belonging more to blockbusters such as Deep Rising. As for acting (a role even!) the search continues. Circus is boring. 3/10",0
"As much as I have enjoyed the Hanzo the Razor movies, three is definitely enough: 'Who's Got The Gold?', the final adventure for the Japanese lawman with the impressive package, is a fairly enjoyable piece of Pinku cinema, but offers little new in terms of ideas whilst taking a big step backwards as far as outrageousness is concerned.<br /><br />The film opens with the appearance of a female ghost, and looks as though it is going to explore supernatural territory, something which might have taken the series in an interesting new direction; unfortunately, after the spook turns out to be nothing but a Scooby Doo-style ruse (cooked up by a corrupt treasury official keen to keep people away from the lake where he is hiding stolen gold), director Yoshio Inoue is content to recycle familiar elements from the first two films, the result being a rather stale affair.<br /><br />Once again, Hanzo heads an investigation that requires him to interrogate women through the use of his mighty penis, slice up his enemies, and abuse his superiors. On the way, we get wild orgies, good-natured rape (Hanzo forces himself on women who wind up appreciating his willfulness), and bloody sword-fights.<br /><br />If you've already seen and appreciated the first two films, you might as well watch this instalment to complete the set, but be warned, this is probably the least satisfying one of them all.<br /><br />6.5 out of 10, rounded up to 7 for IMDb.",1
"I seem to notice that a lot of people have never seen this movie, and those that have usually dismiss it as garbage... that's pretty bad really.<br /><br />The first time I saw this movie, I admittedly was almost one of those people... thank God I'm patient, otherwise I would have never found such a classic.<br /><br />As goofy as this movie is, it's also a must have for anyone who is either a fan of 80's movies, or just happens to have a sense of humor.<br /><br />I know that there are a lot of people out there that will tell you that this movie is sort of derivative of Better Off Dead... so what if it is? They were both excellent movies!<br /><br />I can honestly say that Savage Steve Holland is a genius! 10/10",1
"Today, being President's Day, my wife and I had ""The Notebook"" DVD, checked out at our local library. It's a movie released in 2004 that fell beneath our radar, as we are big movie goers. I'm a published author with hopes of screen playing my first book. I'd noticed references to ""The Notebook"" in reviews of other movies which is why I brought it up about us watching and this morning provided the perfect opportunity. We both really liked it. It made my wife cry; we could relate to many things in it with our own, continuing love affair and even I fought back choking up.<br /><br />This afternoon, after lots of chores, yard work and eating, we decided to actually catch a matin̩e. When we got to the theater, having seen most of the current batch of films playing, we elected to see ""Victoria Day"" which for some reason was not at the theater, even though both IMDb and my phone movies showed it playing there. So, instead we looked at the poster for ""Dear John"" and that it was written by the same writer as ""The Notebook"", making it the obvious choice as we enjoyed 'TN' so much.<br /><br />What a disappointment! First, the characters did not have the same believability or sense of empathy as 'TN'; and we kept commenting throughout all the similarities -- two dozen or so -- quickly causing us to realize this movie was nothing but, as another reviewer commented, ""a poor man's Notebook!"" It had a real 'cash cow' feeling, meaning the Sparks simply threw a story together, based on the exact template of 'TN' simply to make a quick buck. Not only that, after the 'bug-eyed' trollop improbably 'Dear John's-John' for the wimp cancer patient, we ridiculed the movie with each, passing soapy stupid line all the way through to the end. There were only about 6 of us in the theater during this 4:45pm Monday matin̩e and my wife even told me to keep it down so I wouldn't ruin it for the others...it was so bad.<br /><br />Seeing this on the heels of 'TN' ensured that the rip off similarities were vividly recognizable and Sparks blatant, cheap attempt at template writing painfully obvious. We only wish we could've seen ""Victoria Day"" instead...no matter how bad it might've been after seeing this poor entry to cinema. And oh..., for the last 30-minutes, I kept saying ""...don't give that cow the coins ...don't give that cow the coins?""",0
"After reading the comments to this movie and seeing the mixed reviews, I decided that I would add my ten cents worth to say I thought the film was excellent, not only in the visual beauty, the writing, music score, acting, and directing, but in putting across the story of Joseph Smith and the road he traveled through life of hardship and persecution for believing in God the way he felt and knew to be his path. I am very pleased, indeed, to have had a small part in telling the story of this remarkable man. I recommend everyone to see this when the opportunity presents itself, no matter what religious path he or she may be walking, this only instills one with more determination to live the life that we should with true values of love and forgiveness as the Savior taught us to do.",1
"I don't really know what it is about Dirty Dancing.. there is some sort of absolute magic in this movie.. I cannot possibly recount the hundreds (yes, hundreds)of times I've watched it, beginning to end... but every time I do come upon it on TV, I am entranced and mystified and sit myself down and there I am, for two hours, loving the movie as if I'm watching it for the first time. Although Patrick Swayze and Jennifer Grey absolutely hated each other throughout the making of this film, they possess a beautiful chemistry on the set.. it makes the viewer enjoy it that much more, to see this passion and commitment.. and I can't help tearing up a tiny bit at the end, when Patrick comes up to the Houseman family and tells her dad, ""Nobody puts Baby in a corner"". (classic moment) For all those people who believe this movie is corny and sappy, maybe in a way it is, but it was the penicle of the 80's films, and put Patrick Swayze right on the map; his performance was immaculate. <br /><br />Three Cheers for Dirty Dancing !!<br /><br />Ps- The soundtrack is fantastic, an absolute masterpiece",1
"Geordies...salt of the earth characters...bricklayers...beer...Geordies...happy go lucky...adventures working abroad...salt of the earth characters...warm wonderful people...Tyne Bridge (tear in the eye)...brown ale...salt of the earth characters...cute little Red Indians children in Newcastle United tops...emetic...Geordies...salt of the earth characters...<br /><br />etc etc etc....<br /><br />Please. This is so poor. And you should know better Timothy Spall. They can't have paid you that much.<br /><br />As for Jimmy Nail. Well the kindest thing that can be said is that he is every bit as good an 'actor' as he is a singer and writer. Come on Jimmy, the joke's over. 'Crocodile Shoes' and 'Spender' were very funny, unfortunately I don't think they were supposed to be. With 'Auf Wiedersehen Pet' the opposite applies.",0
"Some movies seem to be made before we are ready for them. As I watched this film, made in 1988, in 1999, I thought I was watching the O.J. Simpson debacle (although I have very different opinions about the innocence of the individuals in each situation).<br /><br />The Australian news media, if this movie is to be believed, devoured the case of a possible infanticide and truth was left as an afterthought. It was scary to see the scenes of invasive, swarming media hordes, ridiculous accounts of half-truths and lies and debates over the supposed merits of the case by persons at all levels of society.<br /><br />Equally appalling is the media's depiction as indifferent and uncomprehending of the technical information in the case. I do wish more was made of the issue of religious prejudice in the case (the accused are Seven-Day Adventists).<br /><br />Today these circuses have become common but that makes the lesson only more important.<br /><br />Streep is excellent as usual, and this is the best I've ever seen Sam Neill. The Aussie accents get a bit thick at times but not incomprehensible.",1
"I was really looking forward too seeing this movie as it has been advertised as a must-see movie for people that love movies about nature. The movie shows different climates and the animals associated with them by starting at the North Pole and going down south as the movie progresses. The footage from this movie is often breathtakingly beautiful and I many times wondered how on Earth they could have taken some of the shots under water or in the sky. However beautiful, a large part of the footage I had already seen in the TV series 'Planet Earth', narrated by David Attenborough. I found Attenborough's narration of Planet Earth to be much better than the narration of Earth. 'Earth' is an easier movie. It skips much of the scientific detail that Attenborough covers in his 'Planet Earth' series. For instance, Earth will tell you that a tropical sea is an ideal nursery for a young humpback whale, because there are few predators. Planet Earth will tell you that a tropical sea is a good nursery, because the water is low in oxygen and doesn't contain enough nutrients to support very large animals, like large sharks, etc. To me, that's an important difference. That, together with Attanborough's far superior voice make Planet Earth a far better documentary than Earth. Still, however, I think Earth is worth watching for the beautiful footage and the fact that it's easier to understand makes it interesting for children too.",1
"This movie has an all star cast, John Candy, Richard Lewis, Ornella Mutti, Cybill Shepard, and Jim Belushi to name a few, run amuck in Monte Carlo, as well as some other beautiful European locations, and is very funny. The trouble that everyone gets in when they lie to protect themselves is great, and I highly recommend that you see this movie, it is well worth it! John Candy is in top form in Once Upon A Crime, as is everyone else! If you and your family are looking for a great family film, this is your ticket. Everyone gives stellar performances, great acting, great comedy, and great timing, which is rare in movies these days. Great plot, great mystery, (which I love anyways) and overall, well worth the money you spend on it. So get the kids, grab some popcorn, juice, or tea, or sodas, and enjoy the show!!!!",1
"The only thing that kept me from vomiting after seeing this movie was the fact that these are just actors and not the freak show that usually appears on the TV show. This is also the main reason that fans of the TV show won't like the movie, but not the only reason. This movie has about as much entertainment value as getting a root canal. It approaches the abyssmal depths of bad movie making, and then gets even worse. I won't waste your time describing this movie in further detail; suffice it to say that I pity the poor camera people who had to suffer through watching this c**p the first time.",0
"I've never laughed and giggled so much in my life! The first half kept me in stitches; the last half made me come completely unglued! I think I giggled for 15 minutes after the tape was over.<br /><br />His timing and delivery for his stories is almost unequaled. And though he talks fast, you catch every joke. Which is probably why my ""laugh center"" was so overwhelmed; it took an extra 15 minutes to laugh at everything.<br /><br />",1
"While the film has one redeeming feature, namely some striking shots e.g. the shot of the sheep hanging from the tree, the scene of the funeral procession on the raft, or the scene of the boats leaving the village (which seemed influenced by the scene when the warships approach in the fantastic ""Fellini Satyricon""), these were more photographic than cinematographic, and would have been better appreciated hung on a wall in an art gallery than embedded in a painfully slow-paced film that comes in at a whopping 162 minutes and suffers from terrible dialogue, extremely poor character development, over-acting, uninspired symbolism and heavy stylisation. This is the first film I have seen by Angelopoulos, and his reputation having preceded him, I expected a lot better, but can honestly say that this is one of the worst films I've ever seen, and I won't go out of my way to watch any of the director's other work in the future. The four friends I went to see it with agree.",0
"The Ogre doesn't seem to have won itself a very good reputation since its release in 1988, and I guess a reason for that may be down to the fact that it was given the subtitle 'Demons 3' in order to help it sell better. Well, the film is directed by Lamberto Bava; the man behind the first two Demons films, and ogres and demons are somewhat alike (in that they're both 'monsters' anyway)...but other than that, this film has no connections to the other two films. It is, however, rather good! Italian filmmakers are famous for ripping off popular films, and while it's not completely obvious; it seems to me that this one has taken a fair bit of influence from Hellraiser. The plot focuses on a female horror writer who moves with her husband and son to a castle in Italy. She is haunted by memories from when she was a child and found an Ogre living in her basement. It's not long after moving into the castle before these visions return...and it may be more than just a coincidence as she comes to believe there's a murderous ogre living in the basement.<br /><br />The film was obviously shot on a budget and it was made for Italian TV, so it would be unrealistic to expect something brilliant; but for what it is, this is certainly a very decent horror film. Lamberto Bava may not have as keen an eye as his father Mario did; but he takes time in building up a foreboding atmosphere that really compliments the film well. The central setting, a large castle, makes the perfect place for a story like this to take place in and Lamberto makes the best of it; even if it does involve ripping off superior films at times; such as the Inferno-style pool scene. The plot itself is not quite as good as the atmosphere as several scenes are drawn out far too long and the relationship between the characters is rather strange (particularly between the husband and wife). There's not a great deal of bloodshed, but Bava does get to do a little bit with the special effects. The ogre itself looks really silly and it's a good job that we don't get to see it very often. We do boil down to a fitting, if highly predictable, ending and overall I have to say that this film is much better than expected and comes recommended.",1
"An unflinching descent into psychological and physical oblivion that will undoubtedly burn images of the truthful brutality and suffering of war into your cerebral cortex in a way not many other films will. In fact, there is simply no other war film like it.<br /><br />Director Kon Ichikawa witnessed the unthinkable horror of Hiroshima first hand only 10 days after the bomb was dropped. He has said that from that day it would always be his mission to express the pointless, empty violence humans inflict on each other and themselves. <br /><br />Mr. Ichikawa shows us that there are no winners in war... for the paths to victory and defeat are paved with the same soldiers soullessly marching down roads which only have death and destruction at their end.<br /><br />Mr. Ichikawa succeeds in bringing his message to the world thru this haunting piece of cinema.",1
"I often wonder why this series was slammed so much. I thought it was brilliant and also very cleverly written and performed. I think in time to come it will be seen in the light it deserves, that is if they ever issue it. Many up and coming young comedy actors appeared in this and all went on to greater things. Maybe this fact will make people aware of its value and it will have to be issued. Sally Phillips, Simon Pegg, Peter Serafinowicz and not least Julian Rhind-Tutt of the hugely successful Green Wing. The writers Graham Linehan and Arthur Matthews are two of the finest comedy writers of the modern age. Anyone that can produce comedy like Father Ted couldn't be capable of writing something not worthy of publication. If it is ever issued I will certainly buy it.",1
"The movie Night Crossing captures the feelings experienced by the vast majority of East Germans during the period 1961-89. I lived in West Berlin during most of 1967 and travelled through The Wall into East Berlin on a weekly basis. Why? Excitement, crossing a border into a Soviet governed country, experiencing the smells and the feel of East Germany, which is why Night Crossing is excellent, it captures that very feeling, and it is exciting. I was arrested by the Vopos in Checkpoint Charlie and accosted by a man in his leather coat and dark glasses I am led to believe was Stasi. When I watch the movie I can smell cheap diesel and cooking oil, I can see the outdated vehicles, the drab clothing the public wore and the lacklustre produce in shop windows. It brings back memories of realising just how lucky I was to live in a free country. In 1988, I toured the DDR from East to West, North to South. East Germany had changed little since 1967. The Trabants, constantly breaking down, were still the main mode of private motorised transport, the shops still featured nothing much to tempt me, uniforms were still commonplace, but the people, the ordinary people were open and nice once you had gained their trust. Watch Night Crossing, it's as close to the truth as any movie you will see on divided Germany, even closer than two other favourites The Spy Who Came In From The Cold and Funeral In Berlin.",1
"As social satire, Idiocracy is just as good as Office Space, but with a wider scope. To criticize this film as too puerile due to potty humor is to kind of miss the point, I think. There are certainly fart jokes etc., but they're not really intended to be funny to the audience - they exist to define the state of ""culture"" in the world of 2500 AD visited by Joe, as a background to the bizarre state of affairs in which he awakes. The real humor of the film lies in the many sight gags and attitudes present in this future society that are just a shade off of what we encounter in our daily lives, and which should serve as a warning. My personal favorite is the depiction of Fox News. The subtle brilliance in the film lies in the fact that it also digs at ""smart"" people, and average Joes like the protagonists. Note the times in the film when Joe and Rita almost subconsciously conform to the idiots around them, and you realize that Idiocracy is not created to pick on any group of people in particular, but on the culture of idiocy in general. I don't know what to say about the ""made for conspiracy theory"" behavior of Fox in releasing this film, but if it's not playing in your local theater, demand it. We all need to see this film, if not for the social commentary, at least for the fart jokes...",1
"We'll never see this movie broadcast by HBO in the near future if at all. If anyone somehow comes across it in a video store just grab it before someone else does, because I doubt if it ever will be re-released again. <br /><br />An unbelievable and timely movie about the first attack on the World Trade Center on February 26, 1993 and how the government agencies who's job it is to identify and stop terrorists from doing harm and damage to American citizens and American property completely fell down on the job and unwittingly allowed it to happen.<br /><br />Bone chilling since we all know now that the terrorists who were apprehended at the end of the movie weren't going to be the end of our nightmare that resurfaced on September 11, 2001. <br /><br />The film brought out everything that went wrong back in 1992-93 that allowed that first tragedy at the WTC to happen. Still it took another eight years to realize that we should have learned from that first WTC attack to be more vigilant and ready to prevent the second and far more devastating assault on the World Trade Center to happen. I found this movie harder to watch after the events of 9/11 then the video of the attacks of 9/11 themselves. <br /><br />All I can say about this film is don't watch it alone. The very ending itself is so powerful as well as prophetic that it would leave you in a state of shock in knowing what we know today and possibly in need to have someone who's with you, but not watching the movie, to call for medical attention.",1
"This movie is excellent ( i watched the French version ). There are many subplots (which usually detracts from the whole ), but they nicely unfold and concur to the ""discovering of one's real self"" main theme. In fact, the whole movie (besides his background ) is the journey to the discovery of one's ( or someone else's ) self. Is the King really a ""good peacenik monarch"" trying to wage a ""war to end all wars"" or is he just a disturbed, blood thirsty hoodlum? Is he a true king, after all? Is the attendant to the queen mother just a lusty, career-driven, spineless sock puppet or rather a sharp thinking, bold individual? Will the dame/concubine realize who the king truly is? What's between the king and the old chancellor? What's the secret everyone knows but won't tell? What's the true reason the assassin quit his ""job""? Subplots (something i'm not particularly fond of ) are handled well and keep one watching until the end. Scenes are well crafted and CGI fits nicely in, without going overboard. Suspense is properly maintained and actors are upto the task. There is a lot of brain-damaged smiling, but that is how one was supposed to behave at the king's court ( as the dame/concubine complains about ). Realistic movie without superhero moments. This Chinese movie really puts Hollywood cardboard colossals ( Gladiator etc ) to shame.",1
"Ho, ho, homicidal maniac! This spirited tour-de-force adaptation of a great EC Comics horror tale is undoubtedly one of the best episodes of the cable TV series ever made. Director Robert (""Back to the Future"") Zemeckis makes the most out of a witty script by Fred (""Night of the Creeps,"" ""The Monster Squad"") Dekker which centers on a ruthless two-timing housewife (well played by Mary Ellen Trainor, who was married to Zemeckis when she starred in this episode) who kills her jilted jerk of a husband (a nice cameo by Marshall Bell) on Christmas Eve by whacking him upside the head with a fire-poker. Complications ensue when a deranged murderous madman dressed up as jolly Kris Kringle escapes from a nearby asylum and decides to pay Trainor a decidedly unfriendly visit. Alan Silvestri's spooky, stirring score and Dean Cundey's typically polished cinematography further enhance the macabre fun. And Larry Drake (the sweet gentle giant Benny on ""L.A. Law""!), with his creepy hiccuping guffaw, a demented twinkle in his bright green eyes, and a leering, truly wicked grin, makes for a sensational sanguinary Saint Nick.",1
"It's possible to have a good time with this film while, at the same time, regretting all that it isn't. In the 1980s, a raffish U.S. congressman (Tom Hanks) engineers support for Afghan partisans resisting the Soviet Union.<br /><br />Hanks is in breezy, hail-fellow-well-met form as roguish, politically incorrect Charlie Wilson, first glimpsed sharing a hot tub with three deeply available looking women. If only the film had the same air of insouciance; but apart from Philip Seymour Hoffman's turn as a cynical CIA agent, it tries to be perceived as patriotic too. Aaron Sorkin's trademark staccato dialogue serves its purpose, but the story is no more plausible than one of Wilson's tall tales. And there's an oddly unspoken subtext: Wilson's Afghan pals later mutated into the Taliban and other anti-western groups, leaving the world worse off than it was when these events occurred.",1
"Flipper is a nice heartwarming movie for whole family. It's obviously not a great movie, Free Willy looks much better almost in every component of film making. Possibly, at times it becomes a bit naive , and the writing and the script are not the best part of the movie, but it's a entertaining film with very good cinematography (including underwater shots) and some important moral messages. Elijah Wood proves himself one more time as an incredibly talented and underrated actor. He can make bad movie watchable, okay movie - good, good - great and great movie becomes all time classic. Paul Hogan performance also was very good and he is completely fit to his role. As I already say above, whole cinematography was very good. But underwater shots definitely is the best parts. So Flipper is a perfect way if you want to see nice, sweet and entertaining movie. If you like me become sick and tired of modern Hollywood trash, filled with sex, violence, vulgarity and profanity you most likely would like this movie. <br /><br />My rating: 7,7 out of 10. Feel free for mailing me about any of my comments and posts here. <br /><br />Sorry for my bad English.",1
"I was born in Beijing, China and moved to the United States at the age of 9. Been home to Beijing several times since and loved it each time. One of the many things I love about Beijing is the people and the ambiance they bring to the city. ""You hau hao hao shuo"" (which translate more accurately to ""if you have something to say, say it nicely"") delightfully and truthfully captures that feeling of Beijing. I suppose you would have to have lived in and kinda understood Beijing and its people to get the most out of this movie, though you might enjoy it regardless.<br /><br />> The story is not complicated, intentionally kinda quirky, and captivating. I will leave it to unfold by itself and not tell you too much except some comments. Each detail, from the pictures on the wall, to the decorations, the streets, and restaurants feels like home. (Zhang Yimou most likely shot everything ""on location"") But more importantly, the characters - our ""hero"", the girl, the kind-hearted but unfortunate ""laptop man"", and the night club owner are each native to Beijing and lovable in their distinct ways. Their conversations really capture the essence of each character. The story, mostly driven by situations and conversation (save the brilliant bafoonery near the end) is intriguing and always interesting.<br /><br />> I am 21 now. My parents and I love this movie. We are always so amazed by Zhang Yimou's ability to transform ordinary people into believable screen characters, and everyday life into extraordinary situations.<br /><br />""keep cool"" - different. hilarious. meaningful.",1
