Unnamed: 0,type,review,label,file
414,test,"Being a gay man who lived through the time period examined in this tedious documentary, I was eager to see how the subject matter was handled. Unfortunately, the film makers wasted what could have been an energetic and insightful opportunity to shed some light on our collective gay history. This film only concerns itself with the period within New York City, ignoring the rest of the country. While I spent a fair amount of time in NYC at that time, I can assure you that there was a gay life outside Manhattan! The men interviewed here are the same ""A-list"" queens who thought they were better than anyone else during the 70s, and here they are again, waxing nostalgic and still throwing attitude. The film should have at least tried to cover larger topics, such as race, ageism, the burgeoning gay ""caste system"" based on wealth, body image, and the rise of the ""clones"", discrimination of sub-groups within the community, and the ability to grow a decent mustache (which was very important in the 70s!). Alas, we have none of this presented, and the recollections of those interviewed are no different than my own memories. If you were there in that decade, you'll enjoy the archival photos and grainy home-movies of the bars and discos we haunted. If you weren't there, this film will undoubtedly seem dull. It should have been so much more, but sadly, it's not. Two stars for jogging my memory...I still miss going to the Anvil!",neg,10373_2.txt
91206,train,"I have to agree with folks here unhappy with J&J (called Clatterford here in North America). I rented the DVD to watch with my wife as a treat on her birthday. We watched the first two episodes and didn't laugh once! (Fortunately I'd also rented a Midsomer Murders DVD as well, so we watched that.) Some here have said ""it's a dramedy."" Huh? Nearly a dozen top comedians assembled for this show, and it's not a comedy? What a mistake. And for those who've said I have to watch all the episodes, rewind scenes I found slightly funny and watch them again, then let the whole thing sink in as I meditate on its comic subtlety -- huh? Those F&S shows are hit-and-miss, but it's not long before another sketch comes on. The J&J DVD was over two hours long... I think this is another instance of a higher standard of living (Saunders') making for a lower standard of writing (J&J).",unsup,47087_0.txt
55591,train,"I am rating this film based on my memory of it through the eyes of a child who enjoyed it and who loved little Volkswagen Beetles, possibly in part because of this film. As I am rating it from a child's point of view and have not seen it since then, keep in mind that as an adult, the enjoyment may have run out. I thought that it was a fun film, and it seems to be well-received by a wider audience too, based on other reviews and remakes/sequels. I also have seen at least four cars over here in England that look like Herbie and have various 'HERBIE' personalised licence plates and markings. It's a fun film (for children, anyway), and the old VW is pretty cool.",unsup,15032_0.txt
64598,train,"Go West Young Man is based on a successful Broadway play, Personal Appearance which had a 501 performance run in the 1934-1935 season and made a star of Gladys George. What did Gladys do, but play a Mae West type actress stranded between Scranton and Harrisburg on a personal appearance tour.<br /><br />Of course since Paramount bought the screen right and they had Mae West, why not use the real deal in the lead. So Gladys George got her screen stardom in other roles and Mae West played Marvis Arden, a film star very much like Mae West.<br /><br />Mae's got a contract that says she can't marry, but being Mae she's got a healthy sexual appetite and who knows where that might lead. That's the job of Warren William, press agent assigned by her studio. He busts up all of her potential romances, but he's also got an ulterior motive.<br /><br />In fact he does a very hilarious job in pouring cold water on a romance between her and a rather fatuous politician played by Lyle Talbot. But Mae gets herself stranded out in the Pennsylvania countryside and takes a real liking to young farmhand Randolph Scott.<br /><br />Randy is the only weakness in the cast. I just couldn't quite accept him as the naive young farm boy. He's just played too many tough western types for me to ever buy that.<br /><br />Still this is Mae West's show and she carries it off with a style that only she can employ. No ersatz Maes for the movie going public.",unsup,23139_0.txt
50409,train,"Wall Street Executive Burt Hughes (Peter Weller) recently bought a sleek Mathattan brown house for his family and thinking that he is the king of his household. Suddenly his castle is under siege by a huge female rat. Bart takes a stand against the rat, after Bart accidentally killed the rat's babies.<br /><br />Directed by George P. Cosmatos (Rambo:First Blood Part 2, Cobra, Tombstone) made a clever, technically well made thriller that has it shares of unintentional humor. The film has become a Cult Classic over the years, it is obviously One of the Best Rats films ever made. Weller is surprisingly convincing as the Wall Street Executive going though a nervous breakdown. The film takes place in New York City but it was actually filmed in MontrÃ©al. Actor:Weller and Director:Cosmatos work together again in the underrated but familiar science-fiction/horror/thriller ""Leviathan"".<br /><br />DVD has an clean anamorphic Widescreen (1.78:1) transfer and an good-Dolby Digital 1.0 Mono Sound. The DVD does feature an entertaining commentary track by the actor:Weller and Director:Cosmatos. Although you can tell, they were not in the same recording session during the commentary but they put the highlights comments by Weller and Cosmatos. DVD also has the original theatrical trailer. This is Based on a Book by Chauncey G. Parker the Third, the book is titled ""The Visitor"". Screenplay by Brian Taggert (Poltergiest 3). Executive Produced by Pierre David (The Scanner Series). (****/*****).",unsup,10369_0.txt
56927,train,"**** SPOILERS CONTAINED HEREIN ***<br /><br />There were a lot of things I liked about this movie: the humour and the characters, but it was basically Thora Birch that carried it - the character of Enid was terrific, reminding me a lot of Daria (who I also like).<br /><br />The movie itself reminded me of ""The Graduate"", with the main point being the search by the main character for a direction in life, and the final scene being a bus-ride out of town. The interest was held by wondering what Enid WOULD ACTUALLY DO, as she didn't seem to like any of her options.<br /><br />It fell down in a number of ways though: I really disliked the 2-dimensional way in which the character of Enid's father was treated - it seemed like a really cynical way of ruling out the ""family"" option. The ending was a complete cop-out - her simply skipping town on a bus is NOT A CHOICE. Even the people who like the movie don't like the ending, and have come up with various ""mystical"" or suicidal interpretations to excuse it.<br /><br />The main problem is that there is a PERFECTLY OBVIOUS solution to Enid's ""problems"", which is that she should GO TO COLLEGE. She would have another few years to grow up and develop proper social skills. This is what college is for. At least in ""The Graduate"" Dustin Hoffman was a COLLEGE graduate, so his struggles were more grounded in adult sensitivities.<br /><br />Anyway, I think I'm making this sound worse than it was. I did really like it for the most part, but felt that it lost it's way a little, and ended badly. 7/10.",unsup,16235_0.txt
74124,train,"""The Gypsy Moths"" is divided into a series of vignettes that explore a plethora of interesting characters. The slow-burn narrative allows a very good cast to shine. It's not a great movie, but it is well-directed and well-written, and it does present a variety of issues with honesty and taste. I was glad to see Burt Lancaster and Deborah Kerr together again (they starred in the 1953 classic ""From Here To Eternity""). In fact, Lancaster and Kerr perform a steamy nude sex scene that is a bit more candid than their famous 'beach scene' from the 1953 - it is rare to see a mature couple do these kinds of scenes and I applaud all people involved for handling it in a tasteful manner. Gene Hackman appears in a supporting role. If you are a fan of any of these actors or you just want to see a good drama, I recommend you to give the film a chance.",unsup,31712_0.txt
20813,test,"Perhaps one of the first slasher film that came out after Halloween (Although made from Irwin Yabalans from Halloween), I must say I honestly found ""Tourist Trap"" to be scarier and funner. ""Tourist Trap"" is one of those remarkable treats you find every now and then, and are left with the most enjoyable feeling of surprise. It was destiny I tell you, but one night I was at my local Blockbuster (One or Two months before it went out of business), and had nothing to get. Then I stumble upon this movie, I think huh seems like a laughable B-Movie, I rent it and took it home, boy was I in for a good scare. ""Tourist Trap"" comes off as a bad movie, it definitely has it's cheesy moments,but in the end you're having to much fun with it to really care.<br /><br />The things that impressed me the absolute most, and the things that made this movie one of the scariest ones I've seen, is number one the setting. A horror movie without a good setting isn't very fun, not here. I just love love love the location, it feels like we can relate to it, it almost feels like we've been there before. Which makes it creepier. Next is the characters, non of them are really stereotypical, and they all have a real personality. For example they're not stoners, alcoholics, or even Sex obsessed people, they feel like normal young adults. Plus they look realistic enough, and then their is Chuck Connors. Who gives a great performance as Mr. Slausen who we all take an instant liking too because again he's so real, he feels like that nice guy grandfatherly figure we adore. The last, and probably most important thing that makes this movie scary is how they make us (the audience) jump half way out of our seats, and turn on the rights, for the right reasons. For example most of the time in horror films we mainly just jump because of a sudden change in the music pitch, but in ""Tourist Trap"" prepare yourself, that's not the case. With it's perfect use of lighting, mannequins, and weirdness you feel utterly creeped out. Plus I love because although they may go a bit over-the-top with some things you still feel like this could happen. Which is exactly what a horror movie who takes such a ridicules premise should do, and that is make us (the audience) feel unsafe and terrified.<br /><br />Overall as far as any major problems go, I have none, only that it's weirdness may get a little too weird at times. However in the end ""Tourist Trap"" holds a place near and dear to my heart, for being one of the few horror films to make me turn on the lights and feel unsafe about traveling.",pos,6232_9.txt
32955,train,"This film is not even worth walking to the movie theatre. No jokes, but stupid and boring laughing on repeated disgusting stuff. The music and the girls are great, unfortunately you have to watch the whole movie to enjoy them. It was weak, very very weak.",neg,5910_2.txt
39538,train,"While I had wanted to se this film since the first time I watched the trailer, I was in for a deep surprise with this film. While some of the elements and actions of the characters seemed a little too Â?cartoonish,' the dark nature of the film really makes this a much different experience. Instead of the feel-good-happy-story, this film takes you in another direction that proves to be uplifting, but also disturbing. Most kids won't understand some of the darker moments in the film, which makes this film rather watchable for adults. I was also impressed with the cinematography, using animation and digital animation to create a seamless network of pans and tilts. The musical score was once again solid, proving Hans Zimmer is the go-to guy when it comes to animated scores, and I never thought I would say I actually enjoyed Brian Adams' music.",pos,11835_8.txt
59489,train,"This film is neither good or bad enough to be great. The premise is promising (for that sub-set of people who love creaturefeatures) - a prehistoric alligator, produced Jurassic-Park style via DNA from a fossil, running around a Hawaiian resort (which may or may not be about to volcanically explode) eating the tourists. And the great thing about alligator or crocodile films (again, for the lovers of such movies) is that nowhere is safe - the critters can be in the water! On land! Hiding in bushes! Anywhere the cast goes, the crocogator can follow. This usually makes for some great ""reptile persecuting and chasing frightened teens"" scenes...in other movies.<br /><br />Personally, I'd ignore all the reviews about bad acting, bad CGI, low budget, eastern European cast, plot holes the size of Bulgaria, continuity errors etc - those are part and parcel of this genre, and should be celebrated rather than snottily mocked by those who - against all evidence and knowledge of the genre - apparently expected a high-quality movie. If one mocks creature-features for all of the above, then they all get a 1/10 rating - which ignores the fact that some are far more enjoyable than others.<br /><br />Unfortunately, although this movie features all of the above, it is not one of the good ones. Its main problem is that the writers have apparently mistaken premise for plot - although it (sort of) makes sense that the Supergator is there (because Kelly McGillis's company made it from a fossil), and that the volcanologists are there looking at the volcano, and that a variety of red-t-shirted and bikini-clad teens are there... that's not *plot*.<br /><br />It simply isn't enough to have a supergator running around eating the minor cast. There are no hooks - no tragic backstory, no budding romance, no egg-stealing teens, no black-shirted leering villains to die in the final gruesome scenes (Kelly McGillis didn't even have the grace to adopt a Bulgarian accent!) and not even a clear-cut hero and heroine. As a result, you simply have a few cast members pottering around the island for one-line reasons (""Let's visit the waterfall!"" ""Let's look at the volcano!"" ""Let's pose in our bikinis!"" ""Let's declare a vendetta against the supergator even though I have no stated reason for so doing!"" etc), getting chewed up and spat out. It is, quite frankly, boring.<br /><br />There are a few nice touches - the typical homages to Jaws, some cheesy one-liners, a couple of spectacular deaths by Surprise Leaping Supergator - as well as the litany of amusing continuity errors, plot holes, superfluous bikinis, random lesbians, stereotypical (Quint-essential) old man with a vendetta etc. But none of those things are enough to make up for the lack of plot and character-development - hence we never get as far as caring what happens to any of them, and the suspense is virtually nil.<br /><br />Overall, I'd watch Crocodile 2: Death Roll instead!",unsup,18541_0.txt
39965,train,"Set in Japan, Ashura is the story of Demons taking over the earth. The premise is far more complicated, but the arching storyline should not be forgotten. Japan is in turmoil, with Demons occupying human form roaming the lands. Generally speaking Demons look and act like humans, but are evil. The Japanese word they use is not just demons, but rather the classical form of 'ogre' which is a mythological creature of some historic stature. We're talking about creatures that would appear more like gods than simple ugly child-eating monsters.<br /><br />However in human form all that remains is the green eyes and green teeth, which appear when put under any sort of stress. In order to save the world from Demons there are Demon-slayers. Trained and skilled warriors who can spot and defeat most every kind of demon, and who guard the passage-way between the realm of hell and that of the real world. These are the basic premises.<br /><br />The story begins with a festival in a local town. Amid these festivities, 3 men ride in, dressed in all black, seemingly intent on doing harm. The villagers run, excepting those which are demonic in nature, who turn green-eyed and try to kill them. The Demon-Slayers end up killing off the majority of the demons. From here the story gets interesting. The whole essence of the story begins when at the gate to hell a fortune-telling demon appears before the 3 gate-keepers, revealing the arrival of Ashura. With it, comes the end of the reign of man, and begins the reign of demons. Ashura however requires some form of birthing process, the first step of which occurred during the opening battle, but which won't be revealed to you until you see the film. The 3 demon-slayers are a wise old man, a powerful yet unprincipled man, and a skilled and compassionate warrior. Immediately you can see the split between them, the old man wanting to stop the demons, the powerful one wanting to bend them to his increasing ego maniacal wishes and the third looking to stop the second. Along the way he meets a woman who he begins to take fancy to, and believes himself to have a special relationship with. She in turn is a brigand who is good-natured, sought after by authorities. When the two finally meet face to face, he places his hand on her shoulder, and suddenly she is scathed by a mark on her shoulder. Needless to say, the mark is not a good sign. What ensues is a battle for earth, a battle between both good and evil, as it should be, but also between good and good itself.<br /><br />The point for me of this film became something other than what I thought it would. I came in thinking it would either be a fast-paced action style film with demons, or a horror film with macabre evil and foul creatures the likes of which would be seen in Ringu and Ju-on. I was however mistaken in the best possible way. The story it seemed to me is an adaptation of a very old Japanese play, and it plays itself out as such, combining the essentially action driven adrenaline scenes with a great concept, an amazing narrative, and a style which makes you compelled to think rather than just sit wallowing in gore. Many scenes are painted with luxurious dialogue between two characters the likes of which will never be seen in a Hollywood film. It becomes a practically theatrical experience which takes your breath away.<br /><br />The film makes use of some immaculate scenery and camera-work comparable to many great Samurai films of our days, but adding to it a well-thought and classical plot. With great acting, great music, and thoroughly stunning scenes, its a must watch in my book.<br /><br />That being said, it does need the disclaimer that it is not for everyone. Its not cheap thrills horror, its not balls to the wall action. Its a horror style play thats been filmed. It has very much to say and takes the time to do so, flying in the face of the conventional one-liners. Like Japanese plays, the exchanges between the characters can last for many minutes before they come together for a quick yet marvelous battle scene. If you can enjoy such a thing, this is a masterpiece. If your idea of a good film is slasher flicks with little plot and excessive nudity, then you can easily watch something else.<br /><br />Overall, this film to me is a unique and amazing one, which keeps you riveted and amused. it has good writing, good acting, and good direction. It is all in all a solidly great film.",pos,12219_10.txt
66842,train,"""The Visitor"" was headed for greatness. It's unfortunate that it was only allowed to grace our television screens for 13 episodes. With such a high profile production team, established writers in the genre and an excellent cast, the show couldn't fail. All of the characters were quite likable, the plot believable (in an unbelievable kind of way), and the production value ranked right up there with any great sci-fi motion picture.<br /><br />The show unfolded with a mature spin on today's attitudes and mindsets. The long story arc approach was brilliant; it got better and better after each episode. It was this exemplary writing style that brought viewers back each week, not the typical ""part 1"", ""part 2"" gimmick of using a hair-raising scene at the end of an episode that some novice writers often employ.<br /><br />The actors were equally brilliant and entertaining as well. Their focus and enthusiasm toward the show and its message pervaded their performance so much that the viewer could relate and connect with their characters as if they were real people. I guess that's what it's all about, isn't it?<br /><br />Anyway, it would be nice to see more episodes produced someday. The fans all remain hopeful.",unsup,25159_0.txt
27466,train,"I remember the days in which Kim Basinger was nothing more than a pretty face who adorned movies with typical characters of dumb Blondie,romantic interest or damsel in danger.But,everything changed when she won an Academy Award as Best Supporting Actress for her role in the excellent movie L.A. Confidential,and I think I was not the only one who was surprised by her solid performance.However,after that moment,her career did not follow the ideal path.Sure,the prestige she won thanks to that movie made her to participate on moderately prestigious movies (like People I Know or The Door in the Floor),but we have never seen her again on a substantial character.The movie While She Was Out does nothing to put her on that situation; and it is not only that her character is not too tasty,but also that the movie is really crappy.The screenplay from this movie could not be more hollow and basic.However,Basinger brings some conviction to her character,and that makes this poor movie to win a few points.This movie is full of clichÃ©s and generic villains.The work of director Susan Montford is truly disastrous for many reasons but mainly,because the movie never gets a good rhythm and tone.The ending from this movie is extremely ridiculous.I do not recommend While She Was Out at all.This film commits the capital sin of being boring.",neg,1221_4.txt
34318,train,"The cars in this movie are awesome. The acting in this movie is awful. The plot and driving scenes don't make much sense and are equally bad. If you get really bothered by movies where someone shifts and suddenly goes ridiculously faster, save yourself the trouble and money. Good movie for racing fans? Well, there is a part where they make the mistake of referring to a NASCAR driver as a rally car driver. If you can't tell the difference, go watch it, you'll have a blast. It really comes down to this, there are really really really nice cars in this movie, they are driven horribly and are completely unrealistic. The acting is horrible mainly because of the extremely bad plot. If you want to see hot girls, turn on mtv or vh1 instead. I am disappointed that such nice cars would be represented in such a bad movie. If the class of the cars were to match that of the movie, they should be racing with rusted bicycles.",neg,7137_1.txt
10011,test,"I watch family affairs,coronation st &east enders on uktv every week night family affairs is by far the worst, bad plots, bad sequences and the worst acting of any soapie,even worse than the Americans and that is saying something.<br /><br />I find it very frustrating that all these shows on uktv Australia"" are so far behind the UK and when one trys to find out the reason for this they just fob you off with some story that they will show double episodes to catch up ,needless to say, this never happens. I am very happy that family affairs is going , to make space for something of better quality, but at the same time I would to know the background reasons, did they finally realize how bad it was? did people stop watching it? whatever it was you musn't leave us in suspense Why do you feel that you have to keep everything a secret from your fans? or is it that you just don't care? I feel strongly that you should try and keep your public up to date. Family affairs is notorious for just having its characters disappear and reappear for seemingly no reason,we do get involved in the people and enjoy following their lives.\<br /><br />I can understand why family affairs would have to come to an end, even though we are so far behind here in Australia, it is easy to see that the writers are running out of ideas for new plots,so many plots are being repeated and old episodes coming back.I have also noticed that as new characters are being introduced, a lot of them are really bad actors, like you are scraping the bottom of the barrel and ending up with the drek regards Vince",neg,7761_1.txt
75342,train,"To use one of the many off-placing one-liners seen within the film, the simplest way I know to describe Broken English is, ""Barf."" This confusingly written film focuses on the dysfunctional life of a prescription drug addict and slightly psychotic female, played by Parker Posey. The usually fascinating Posey seems utterly boring, for the lack of a better term, throughout the entire film. This might be due to the fact that her character remained underdeveloped and emotionally ambiguous the entire time. The acting, cinematography, storyline, and soundtrack within Broken English all feel despondent, uncreative, and forced. Broken English completely failed to grab my attention as by the middle of the film, I was actually yawning and counting the number of tiles on the ceiling. (148, if you were interested.)",unsup,32809_0.txt
61086,train,"An excellent movie where everything is beautiful - from the crumbling, claustrophobic backdrops of the antagonists' hiding places, the actors and the background music.<br /><br />Besides showing an unusual homosexual relationship, the film also questions the relationship between sex, love and violence - even when the main characters turn ""straight"" violence and death hang in the air, with scenes sex often interspliced with those of death and agony.<br /><br />More importantly, you can't help but feel sorry - and yet almost envious - for the doomed (and did I mention beautiful?) lovers as they slide towards their inevitable end, just for the incredible passion they have for each other.",unsup,1997_0.txt
64939,train,"At a time in my life when everything seems to be going wrong, I have caught myself being detached from my children and spending way too much time stressing over life and responsibilities. This was a wonderful reminder to remember what is really important in this life! I have found that going back to the time of imagination and innocents with my little girl has given me some relief from my many stresses. I know they are still there, but I need to take more time outs from them, like I did this weekend, and spend REAL quality time with the most important little people in my whole world! Apparently IMDb did not think that I had said quite enough about how much I loved this movie and loved watching it with my little girl - so I will just reiterate that this was the best Eddie Murphy movie I think I have ever seen!",unsup,23446_0.txt
91879,train,"I am truly disappointed... I saw the cast, and I was really expecting something out of this movie. I try to give Romanian cinema the benefit of a doubt, but this film is more than a sane person can stand. <br /><br />Two particular comments (other than the ones of my colleagues): (1) I am a strong believer in the fact that if you want to see disgusting scenes with no apparent role in the plot, you should try a third-rate horror movie, the kind with zombies and crap. In no circumstances such scenes should appear in a supposedly respectable film about historic events and social issues. If the director wanted to induce psychological tension, there are other ways to do it, except extensively showing people die and being burnt alive! <br /><br />(2) Also, for someone who has lived in Timisoara all her life (the place where the action takes place), I can really tell that the accent of the actors is far off. You want a movie that takes place somewhere else than in Bucharest? Fine! But have the courtesy to make a survey of how people live, behave and talk around there! Otherwise, it is just NOT authentic. It really sounds fake! (Especially the ""German girl""...)",unsup,47693_0.txt
45365,train,"as a habit i always like to read through the 'hated it' reviews of any given movie. especially one that i'd want to comment on. and it's not so much a point-counterpoint sorta deal; i just like to see what people say on the flipside.<br /><br />however, i do want to address one thing. many people that hated it called it, to paraphrase, 'beautiful, but shallow,' some even going so far as to say that norm's desire yet inability to help his brother was a mundane plot, at best.<br /><br />i'd like to disagree.<br /><br />as a brother of a sibling who has a similar dysfunction, i can relate. daily, you see them abuse themselves, knowing only that their current path will inevitably lead them to self-destruction. and it's not about the specifics of what they did when; how or why paul decided to take up gambling and associating with questionable folks; it's really more how they are wired. on one hand, they are veritable geniuses, and on the other, painfully self-destructive (it's a lot like people like howard hughes Â? the same forces which drive them are the same forces which tear them apart) and all the while you see this, you know this, and what's worse, you realize you can't do a damn thing about it.<br /><br />for norman maclean, a river runs through it was probably a way to find an answer to why the tragedy had to occur, and who was to blame. in the end, no one is, and often, there is no why. but it takes a great deal of personal anguish to truly come to this realization. sometimes it takes a lifetime. and sometimes it never comes at all.",pos,582_9.txt
77532,train,"I was so embarrassed watching this film - I couldn't even manage to stay until the end. I was looking forward to a nice surprise: films made in and about Sardinia do not come out every day. Sadly my expectations withered slowly away since the very beginning. This movie has no pace, no acting, no plot, no breathtaking scenery, no likable character, not even the urchins in the first episode. It simply appeals to your ""gut"" feeling. Everybody - kids included - is appallingly repulsive, performs incoherent deeds, appears to be some subhuman being in desperate need of a shower. I could catch no underlying humour, probably my fault.<br /><br />The first scene shows some dire, deserted interior, with piles of rotting material scattered everywhere, the most attractive fixture being an overweight sewer rat gorging itself on some unidentified revolting substance. In the second episode we are treated to a candid camera-like take of a cross/eyed shepherd milking the flock and making cheese while feeding his pig. If this is supposed to look realistic, the Sardinian cheese industry is going to lose a good portion of its revenues. We follow the sheperd's trip from his ""idyllic"" hideout in the mountains to a ""trendy"" eatery on the coast, whose cheesy owner performs a series of senseless actions and feeds his customers the aforesaid cheese, and so on and so forth. I really could not take much more of that.<br /><br />I left the cinema feeling queasy, wondering if my indigestion had been caused by what I had viewed.<br /><br />1 out of 4.",unsup,34780_0.txt
68245,train,"Although completely panned by critics and Visconti fans ever since its release, I happen to think that this is probably Visconti's best film.<br /><br />For starters, I was never a Visconti fan. I always thought of him as a talented window-dresser rather than a great or even a good filmmaker (Bertolucci has inherited his mantle). So I wasn't surprised that he thought he could make a halfway decent film adaptation of Camus' great novel. That he happened to do so was a complete surprise to me.<br /><br />Though dubbed by a French actor, Mastroianni makes a superb Meursault. And Anna Karina was never more beautiful (especially in her first nude scene). The locations are chosen well, though it's often hard to remember that Visconti was trying to stick to the period of the novel (1930s Algiers). There are a handful of other fine performances, and Giuseppe Rotunno uses a palette of colors that is a study in itself.<br /><br />Piero Piccioni summoned up a bleak, modernist musical score that suitably catches the somberness of the material. This film is an unrecognized and almost forgotten example of what an overrated ""auteur"" can do when budget limitations and a combination of good casting and a talented crew come together in a highly serious attempt at adapting a great novel. (And it is far better than Visconti's later prissy adaptation of Mann's ""Death in Venice."")",unsup,26421_0.txt
84201,train,"To see a film with such a good ensemble of actors is wonderful... except in the case of FAST SOFA where the film is choppy and has a raw look along the style of a student film. Maybe that's what they were going for, but it was a bit distracting.",unsup,40782_0.txt
37443,train,"Had the original casting idea been kept (hunting Rutger, not Ice-T), this movie might have worked. Sadly, racism had to come into the picture (literally) and mess it up. The predominantly black production staff couldn't allow the antagonist be black, so they swapped Rutger's and Ice-T's roles. This was only the start of the downward spiral of this film. Ernest Dickerson's news-room approach to 'directing' only verified that this was another affirmative-action job assignment. Master shot, close up, close up. Gads, 'Who's Line Is It Anyway' even uses more creative camera work. Eric's rewrite of 'The Most Dangerous Game' is at least an attempt at modernizing the classic tale, but fails to give us any motivations for why the characters are doing this. We are never given the reasons, other than ""no one will miss these people"", why the leader (re-written as Rutger) does these things. Aside from a heart-felt performance by John McGinley, and a fair job by Charles Dutton, do not bother with this one. One small bit of trivia, there was a real drunk-driving accident during filming that injured F.Murray Abraham, and resulted in the death of the intoxicated young driver that caused the accident.",neg,9950_2.txt
11976,test,"This show is what happened to The Screen Savers after G4 got its hands on it, taking it from a useful source of computer-related information to a show that had as its high point the shoving of a miniature web server up someone's posterior.<br /><br />As G4's ratings plummeted, they moved away from their original target audience, gamers, to generic hormone-driven young men, adding eye candy to the staff and a sex advice segment. Now even the gamers who applauded the show initially are turning away in disgust. I look forward to the show's, and the network's, overwhelmingly overdue and well-deserved demise.",neg,952_1.txt
37370,train,"He only gets third billing (behind Arthur Treacher & Virginia Field), but this was effectively David Niven's first starring role and he's charmingly silly as P. G. Wodehouse's dunderheaded Bertie Wooster, master (in name only) to Jeeves, that most unflappable of valets. As an adaptation, it's more like a watered-down THE 39 STEPS than a true Wodehousian outing. And that's too bad since the interplay between Treacher & Niven isn't too far off the mark. Alas, the 'B' movie mystery tropes & forced comedy grow wearisome even at a brief 57 minutes. Next year's follow-up (STEP LIVELY, JEEVES) was even more off the mark, with no Bertie in sight and Jeeves (of all people!) forced to play the goof.",neg,9885_4.txt
8187,test,"I liked the whole set up with Ceasar's Palace, the Roman guards, and announcers in togas. This event also marked ""the passing of the torch"" as far as the voice of the WWF goes. Gorilla Monsoon who had done the play by play for every WWF PPV up to this point opens up and gives the typical introduction making it look like he's there to announce another PPV. But then introduces Jim Ross who is making his WWF debut and JR continues to do the WWF commentary to this day. But outside of that, this event is pure garbage. Good ol scientific wrestling has been thrown out the window and enter the birth of gimmicks. This to me was the event that the WWF started to go down the toilet, and didn't recover until the attitude era of the late 90's. Here's a review of the event.<br /><br />IC title match: Tatanka (Challenger) vs. Shawn Michaels (champ): An okay opener, but given what Shawn is capable of, it was very disappointing. I have no idea why the WWF was hell bent on putting Tatanka over. They should of realized that Shawn was the future and Tatanka was just some hyper wrestler in an Indian Gimick. The ending of the match itself was very lame. Shawn grabs the ref and pulls him out, then gets called for a count out. While it was fun watching Sherri get beat up afterwords, this match just was forgettable. Shawn had to carry this match and had trouble doing it.<br /><br />The Stenier Brothers vs. The Headshrinkers: Steiners get the win via a Franknsteiner. This match had it's moments, but the crowd just didn't seem into it. There was no heat behind it, I think it was a match just to throw two tag teams in.<br /><br />Crush vs. Doink the Clown: TERRIBLE! TERRIBLE! TERRIBLE! This match completely sucked. Two very lame gimmicks. A clown and a Hawaiian dressed in bizarre colors. The ending caught everybody by surprise. In the upcoming months, Crush turned heel and Doink turned face, but none of the fans seem to care. Sadly, this was not the worst match on the card.<br /><br />Razor Ramon vs. Bob Backland: You got a brand new heel that is very over going against a wrestler who was forgotten about 10 years ago. The fans snicker and laugh when Backlund comes out. And like Hogan/Rock in WM18 and HHH/Owen in WM14, the heel wrestler gets louder cheers in the face. Thankfully this match was short. The right guy won, but I wish they had Razor totally beat the crap out of and squash Backlund rather than winning by a small package out of nowhere.<br /><br />Tag Team Champion Match: Ted Dibiase and IRS (Champs) vs. Hulk Hogan & Brutus Beefcake w/Jimmy Hart I still would like to know the full story on what happened to Hogan's eye. Oh well. The crowd was really into this match, but it had no flow to it what so ever. Hogan and Beefcake were clearly suffering ring rust given that both wrestlers had been on the shelf for at least a year. Dibiase, being the great technical wrestler that he was, did help to carry the match from being a complete waste. The ending was a surprise with Dibiase and IRS getting the win via DQ. But to please the crowd, Hogan and Beefcake did their usual playing to the crowd at the end like they had won the match.<br /><br />Lex Luger vs. Mr. Perfect: The best part of this match was the four hot chicks that accompanied Lex Luger to the ring. Other than that, this was completely forgettable. The Mr. Perfect gimmick was born for a heel role and he just lacked the heat as a face. And Luger is just a waste of time no matter what gimmick he's in. Luger wins via a backslide despite that Perfect's feet were in the ropes. Then Perfect spends the post match getting his butt kicked. First Luger knocks him out with the running elbow. Then when Perfect regains consciousness he goes back to the dressing room to find Luger only to get the crap beaten out of him by Shawn Michaels, setting up an HBK/Perfect feud that had the potential to be a classic but the WWF misused.<br /><br />The Undertaker vs. Giant Gonzales: ABSOLUTE CRAP!! What was the WWF thinking bringing in such a horrible wrestler as Giant Gonzales. Sure he had size, but I'd rather watch the Brooklyn Brawler in a match than him. This isn't even worth commenting on.<br /><br />WWF CHAMPIONSHIP MATCH: Bret Hart (champ) vs. Yokozuna (challenger) You have one of the greatest technical wrestlers of all time going against a guy who's only advantage is that he's a gigantic lard ass. Bret was able to carry the match, but a rather predictable ending with Mr. Fuji throwing salt in Bret's face.<br /><br />POST MATCH: Yokozuna vs. Hulk Hogan Pure crap right here. Hogan comes down to the ring for no apparent reason and Mr. Fuji challenges him to a match after Yoko just won the title. Even the die-hard Hulkamaniacs find this to be total BS.",neg,6119_2.txt
